Kód produktu;Název;Nákupní cena;Prodejní cena;Mare Kè;Mare %;Multishop
121012/226244;"Plochá pruenka šíøe 4; 5 mm";15.25;36.8;21.55;58.56;60
144049/261843;Šátek / šála s tøásnìmi malované kvìty 70x175 cm;131.89;222.9;91.01;40.83;40
144050/261843;Šátek / šála s tøásnìmi malované kvìty 70x175 cm;527.56;580.3;52.74;9.09;10
142053/258780;Náhrdelník z nerezové oceli s korálky s efektem koèièích oèí;204.49;237.0;32.51;13.72;15
142054/258780;Náhrdelník z nerezové oceli s korálky s efektem koèièích oèí;490.77;568.9;78.13;13.73;15
159996/286031;Plastovı košík 18,5x28 cm;66.91;114.7;47.79;41.67;40
159996/286032;Plastovı košík 18,5x28 cm;66.91;114.7;47.79;41.67;40
159996/286033;Plastovı košík 18,5x28 cm;66.91;114.7;47.79;41.67;40
159996/286034;Plastovı košík 18,5x28 cm;66.91;114.7;47.79;41.67;40
159997/286031;Plastovı košík 18,5x28 cm;334.55;415.8;81.25;19.54;20
159997/286032;Plastovı košík 18,5x28 cm;334.55;415.8;81.25;19.54;20
159997/286033;Plastovı košík 18,5x28 cm;334.55;415.8;81.25;19.54;20
159997/286034;Plastovı košík 18,5x28 cm;334.55;415.8;81.25;19.54;20
157092/281893;Skøipec do vlasù kovovı kvìt;21.18;36.3;15.12;41.65;40
157092/281894;Skøipec do vlasù kovovı kvìt;21.18;36.3;15.12;41.65;40
157093/281893;Skøipec do vlasù kovovı kvìt;42.36;52.6;10.24;19.47;20
157093/281894;Skøipec do vlasù kovovı kvìt;42.36;52.6;10.24;19.47;20
148641/267426;Bodce na svíèky O7 cm;54.2;92.9;38.7;41.66;40
148642/267426;Bodce na svíèky O7 cm;542.0;673.7;131.7;19.55;20
151904/273438;Jelen k dekoraci vìncù a vánoèních vazeb;71.39;85.7;14.31;16.7;15
151905/273438;Jelen k dekoraci vìncù a vánoèních vazeb;192.75;231.3;38.55;16.67;15
143263/260380;Umìlá tráva metalická;64.13;82.3;18.17;22.08;20
143263/260381;Umìlá tráva metalická;32.07;35.3;3.23;9.15;10
143264/260380;Umìlá tráva metalická;115.44;148.1;32.66;22.05;20
143264/260381;Umìlá tráva metalická;115.44;148.1;32.66;22.05;20
160093/286363;Dívèí penìenka koèky 8x11 cm;71.15;122.0;50.85;41.68;40
160093/286364;Dívèí penìenka koèky 8x11 cm;71.15;122.0;50.85;41.68;40
160093/286365;Dívèí penìenka koèky 8x11 cm;71.15;122.0;50.85;41.68;40
160094/286363;Dívèí penìenka koèky 8x11 cm;213.45;265.3;51.85;19.54;20
160094/286364;Dívèí penìenka koèky 8x11 cm;213.45;265.3;51.85;19.54;20
160094/286365;Dívèí penìenka koèky 8x11 cm;213.45;265.3;51.85;19.54;20
141307/257856;Døevìné brusle, rukavice, koník k nalepení mix velikostí;29.04;49.1;20.06;40.86;40
141307/257857;Døevìné brusle, rukavice, koník k nalepení mix velikostí;25.44;43.0;17.56;40.84;40
141307/257858;Døevìné brusle, rukavice, koník k nalepení mix velikostí;3.24;6.1;2.86;46.89;45
141308/257856;Døevìné brusle, rukavice, koník k nalepení mix velikostí;87.12;95.8;8.68;9.06;10
141308/257857;Døevìné brusle, rukavice, koník k nalepení mix velikostí;76.32;84.1;7.78;9.25;10
141308/257858;Døevìné brusle, rukavice, koník k nalepení mix velikostí;76.32;84.1;7.78;9.25;10
141309/257856;Døevìné brusle, rukavice, koník k nalepení mix velikostí;156.96;172.5;15.54;9.01;10
141309/257857;Døevìné brusle, rukavice, koník k nalepení mix velikostí;156.96;172.5;15.54;9.01;10
141309/257858;Døevìné brusle, rukavice, koník k nalepení mix velikostí;156.96;172.5;15.54;9.01;10
156492/280633;Dámská zimní èepice s perlami;180.29;216.4;36.11;16.69;15
156492/280634;Dámská zimní èepice s perlami;180.29;216.4;36.11;16.69;15
156492/280635;Dámská zimní èepice s perlami;180.29;216.4;36.11;16.69;15
156492/280636;Dámská zimní èepice s perlami;180.29;216.4;36.11;16.69;15
156493/280633;Dámská zimní èepice s perlami;649.04;786.1;137.06;17.44;15
156493/280634;Dámská zimní èepice s perlami;649.04;786.1;137.06;17.44;15
156493/280635;Dámská zimní èepice s perlami;649.04;786.1;137.06;17.44;15
156493/280636;Dámská zimní èepice s perlami;649.04;786.1;137.06;17.44;15
133887/248579;Kovovı pøívìsek / taháèek na zip rty, pírko, srdce;2.85;5.3;2.45;46.23;45
133887/248580;Kovovı pøívìsek / taháèek na zip rty, pírko, srdce;15.8;26.7;10.9;40.82;40
133887/248582;Kovovı pøívìsek / taháèek na zip rty, pírko, srdce;2.85;5.3;2.45;46.23;45
133888/248579;Kovovı pøívìsek / taháèek na zip rty, pírko, srdce;94.8;104.2;9.4;9.02;10
133888/248580;Kovovı pøívìsek / taháèek na zip rty, pírko, srdce;94.8;104.2;9.4;9.02;10
133888/248582;Kovovı pøívìsek / taháèek na zip rty, pírko, srdce;94.8;104.2;9.4;9.02;10
133889/248579;Kovovı pøívìsek / taháèek na zip rty, pírko, srdce;142.0;156.1;14.1;9.03;10
133889/248580;Kovovı pøívìsek / taháèek na zip rty, pírko, srdce;142.0;156.1;14.1;9.03;10
133889/248582;Kovovı pøívìsek / taháèek na zip rty, pírko, srdce;142.0;156.1;14.1;9.03;10
158666/283705;Dámskı batoh prošívanı 35x32 cm;508.2;609.8;101.6;16.66;15
158666/283706;Dámskı batoh prošívanı 35x32 cm;508.2;609.8;101.6;16.66;15
158666/283707;Dámskı batoh prošívanı 35x32 cm;508.2;609.8;101.6;16.66;15
158666/283709;Dámskı batoh prošívanı 35x32 cm;508.2;609.8;101.6;16.66;15
158667/283709;Dámskı batoh prošívanı 35x32 cm;1372.14;1661.8;289.66;17.43;15
139323/283971;Dámská penìenka 10x18,5 cm;156.09;187.3;31.21;16.66;15
139323/283972;Dámská penìenka 10x18,5 cm;156.09;187.3;31.21;16.66;15
139323/283973;Dámská penìenka 10x18,5 cm;156.09;187.3;31.21;16.66;15
139323/285142;Dámská penìenka 10x18,5 cm;140.48;187.3;46.82;25.0;25
139323/285359;Dámská penìenka 10x18,5 cm;156.09;187.3;31.21;16.66;15
139324/283971;Dámská penìenka 10x18,5 cm;421.44;510.4;88.96;17.43;15
139324/283972;Dámská penìenka 10x18,5 cm;421.44;510.4;88.96;17.43;15
139324/283973;Dámská penìenka 10x18,5 cm;421.44;510.4;88.96;17.43;15
139324/285142;Dámská penìenka 10x18,5 cm;421.44;510.4;88.96;17.43;15
139324/285359;Dámská penìenka 10x18,5 cm;421.44;510.4;88.96;17.43;15
73636/181374;Døevìnı dekoraèní knoflík snìhulák;7.55;12.8;5.25;41.02;40
73965/181374;Døevìnı dekoraèní knoflík snìhulák;75.5;83.5;8.0;9.58;10
97477/181374;Døevìnı dekoraèní knoflík snìhulák;680.0;750.2;70.2;9.36;10
107435/208288;Kovovı kruh nesvaøenı / ucho na tašku O13,5 cm;81.32;127.8;46.48;36.37;35
163110/208288;Kovovı kruh nesvaøenı / ucho na tašku O13,5 cm;243.96;268.3;24.34;9.07;10
93132/208288;Kovovı kruh nesvaøenı / ucho na tašku O13,5 cm;20.33;49.1;28.77;58.59;60
93134/208288;Kovovı kruh nesvaøenı / ucho na tašku O13,5 cm;627.3;690.1;62.8;9.1;10
135780/250775;Párty èelenka do vlasù sob;24.2;40.9;16.7;40.83;40
135780/250784;Párty èelenka do vlasù sob;12.1;20.5;8.4;40.98;40
135781/250775;Párty èelenka do vlasù sob;96.8;106.5;9.7;9.11;10
135781/250784;Párty èelenka do vlasù sob;48.4;53.2;4.8;9.02;10
135782/250775;Párty èelenka do vlasù sob;203.28;223.6;20.32;9.09;10
135782/250784;Párty èelenka do vlasù sob;203.28;223.6;20.32;9.09;10
140547/256841;Obal na šaty 75x156 cm;128.74;193.1;64.36;33.33;35
140548/256841;Obal na šaty 75x156 cm;386.22;473.1;86.88;18.36;20
151854/272884;Nùky vyšívací èáp délka 9,5 cm;2223.5;2445.7;222.2;9.09;10
151854/93558;Nùky vyšívací èáp délka 9,5 cm;2223.5;2445.7;222.2;9.09;10
16882/272884;Nùky vyšívací èáp délka 9,5 cm;88.94;214.7;125.76;58.57;60
16882/93558;Nùky vyšívací èáp délka 9,5 cm;88.94;214.7;125.76;58.57;60
96641/272884;Nùky vyšívací èáp délka 9,5 cm;266.82;419.3;152.48;36.37;35
96641/93558;Nùky vyšívací èáp délka 9,5 cm;266.82;419.3;152.48;36.37;35
96642/272884;Nùky vyšívací èáp délka 9,5 cm;533.64;587.0;53.36;9.09;10
96642/93558;Nùky vyšívací èáp délka 9,5 cm;533.64;587.0;53.36;9.09;10
142066/258988;Šátek s kvìty a háèkovanım okrajem 85x85 cm;71.87;121.5;49.63;40.85;40
142066/258990;Šátek s kvìty a háèkovanım okrajem 85x85 cm;71.87;121.5;49.63;40.85;40
142067/258988;Šátek s kvìty a háèkovanım okrajem 85x85 cm;287.48;316.3;28.82;9.11;10
142067/258990;Šátek s kvìty a háèkovanım okrajem 85x85 cm;287.48;316.3;28.82;9.11;10
135177/274992;Notáøská stáèená šòùra trikolora O4 mm;50.8;87.1;36.3;41.68;40
135178/274992;Notáøská stáèená šòùra trikolora O4 mm;254.0;315.8;61.8;19.57;20
145879/274992;Notáøská stáèená šòùra trikolora O4 mm;45.72;78.4;32.68;41.68;40
145880/274992;Notáøská stáèená šòùra trikolora O4 mm;228.6;284.2;55.6;19.56;20
105679/203579;Perlová gumièka / ozdoba do vlasù;135.52;149.1;13.58;9.11;10
105679/203580;Perlová gumièka / ozdoba do vlasù;94.88;149.1;54.22;36.36;35
105679/288218;Perlová gumièka / ozdoba do vlasù;94.88;149.1;54.22;36.36;35
105679/288219;Perlová gumièka / ozdoba do vlasù;94.88;149.1;54.22;36.36;35
161330/288218;Perlová gumièka / ozdoba do vlasù;284.64;313.1;28.46;9.09;10
161330/288219;Perlová gumièka / ozdoba do vlasù;284.64;313.1;28.46;9.09;10
90196/203579;Perlová gumièka / ozdoba do vlasù;33.88;57.3;23.42;40.87;40
90196/203580;Perlová gumièka / ozdoba do vlasù;23.72;57.3;33.58;58.6;60
90196/288218;Perlová gumièka / ozdoba do vlasù;23.72;57.3;33.58;58.6;60
90196/288219;Perlová gumièka / ozdoba do vlasù;23.72;57.3;33.58;58.6;60
90198/203579;Perlová gumièka / ozdoba do vlasù;284.64;313.1;28.46;9.09;10
90198/203580;Perlová gumièka / ozdoba do vlasù;284.64;313.1;28.46;9.09;10
117645/171693;Ozdobnı díl køídla 8x20 mm;310.0;341.8;31.8;9.3;10
67485/171693;Ozdobnı díl køídla 8x20 mm;21.5;36.4;14.9;40.93;40
67579/171693;Ozdobnı díl køídla 8x20 mm;107.5;118.6;11.1;9.36;10
154819/277421;Gobelínovı povlak na polštáø 45x45 cm 2. jakost;83.85;100.6;16.75;16.65;15
134099/248834;Kovovı pøívìsek / taháèek na zip sova 3D;2.4;3.0;0.6;20.0;20
134100/248834;Kovovı pøívìsek / taháèek na zip sova 3D;52.8;64.6;11.8;18.27;20
134101/248834;Kovovı pøívìsek / taháèek na zip sova 3D;264.0;290.4;26.4;9.09;10
124250/161985;"Knoflík imitace kovu velikost 24""";41.6;100.2;58.6;58.48;60
124251/161985;"Knoflík imitace kovu velikost 24""";416.0;653.4;237.4;36.33;35
158146/283260;Ptáèek s klipem;32.68;43.6;10.92;25.05;25
158147/283260;Ptáèek s klipem;163.4;197.8;34.4;17.39;15
137513/252557;Sponka do vlasù pukaèka;25.44;28.0;2.56;9.14;10
136398/251479;Pletací pøíze Heritage 50 g;47.19;55.5;8.31;14.97;15
132939/247474;Dekorace vánoèní stromeèek;11.8;19.9;8.1;40.7;40
132940/247474;Dekorace vánoèní stromeèek;35.4;39.0;3.6;9.23;10
132941/247474;Dekorace vánoèní stromeèek;95.58;105.1;9.52;9.06;10
139743/118476;Porcelánové korálky s kvìty O12 mm;71.2;87.1;15.9;18.25;20
139743/118478;Porcelánové korálky s kvìty O12 mm;71.2;87.1;15.9;18.25;20
139743/118480;Porcelánové korálky s kvìty O12 mm;71.2;87.1;15.9;18.25;20
139744/118476;Porcelánové korálky s kvìty O12 mm;213.6;235.2;21.6;9.18;10
139744/118478;Porcelánové korálky s kvìty O12 mm;213.6;235.2;21.6;9.18;10
139744/118480;Porcelánové korálky s kvìty O12 mm;213.6;235.2;21.6;9.18;10
84389/118476;Porcelánové korálky s kvìty O12 mm;17.8;33.4;15.6;46.71;45
84389/118478;Porcelánové korálky s kvìty O12 mm;17.8;33.4;15.6;46.71;45
84389/118480;Porcelánové korálky s kvìty O12 mm;17.8;33.4;15.6;46.71;45
133530/248211;Spona / prùvlek na šátek;52.03;57.2;5.17;9.04;10
133531/248211;Spona / prùvlek na šátek;104.06;114.5;10.44;9.12;10
133532/248211;Spona / prùvlek na šátek;72.84;80.2;7.36;9.18;10
155103/277774;Bavlnìnı vatelín / rouno 135 g/m2 šíøe 244 cm Freudenberg;434.51;579.4;144.89;25.01;25
155104/277774;Bavlnìnı vatelín / rouno 135 g/m2 šíøe 244 cm Freudenberg;869.02;1052.5;183.48;17.43;15
159452/277774;Bavlnìnı vatelín / rouno 135 g/m2 šíøe 244 cm Freudenberg;1738.04;2105.0;366.96;17.43;15
115557/223401;Andìl pro štìstí s minerálem, v krabièce v èeštinì, slovenštinì a angliètinì;35.09;59.3;24.21;40.83;40
115805/223401;Andìl pro štìstí s minerálem, v krabièce v èeštinì, slovenštinì a angliètinì;105.27;115.8;10.53;9.09;10
118347/223401;Andìl pro štìstí s minerálem, v krabièce v èeštinì, slovenštinì a angliètinì;336.84;370.6;33.76;9.11;10
158442/283359;Dekorace celodøevìné domeèky;131.89;158.3;26.41;16.68;15
158443/283359;Dekorace celodøevìné domeèky;356.1;431.3;75.2;17.44;15
154340/276769;Plastovı box / zásobník 12,5x19x1,8 cm na korálky a komponenty;8.71;16.4;7.69;46.89;45
154341/276769;Plastovı box / zásobník 12,5x19x1,8 cm na korálky a komponenty;17.42;21.3;3.88;18.22;20
154342/276769;Plastovı box / zásobník 12,5x19x1,8 cm na korálky a komponenty;52.26;57.5;5.24;9.11;10
145179/263071;Døevìná spona na odìvy a macrame, O60 mm, prùvlek 40 mm;80.0;134.0;54.0;40.3;40
145179/263072;Døevìná spona na odìvy a macrame, O60 mm, prùvlek 40 mm;80.0;134.0;54.0;40.3;40
145179/263114;Døevìná spona na odìvy a macrame, O60 mm, prùvlek 40 mm;80.0;134.0;54.0;40.3;40
145180/263071;Døevìná spona na odìvy a macrame, O60 mm, prùvlek 40 mm;335.0;368.5;33.5;9.09;10
145180/263072;Døevìná spona na odìvy a macrame, O60 mm, prùvlek 40 mm;335.0;368.5;33.5;9.09;10
145180/263114;Døevìná spona na odìvy a macrame, O60 mm, prùvlek 40 mm;335.0;368.5;33.5;9.09;10
150589/263071;Døevìná spona na odìvy a macrame, O60 mm, prùvlek 40 mm;0.99;1.7;0.71;41.76;40
150589/263072;Døevìná spona na odìvy a macrame, O60 mm, prùvlek 40 mm;0.99;1.7;0.71;41.76;40
150589/263114;Døevìná spona na odìvy a macrame, O60 mm, prùvlek 40 mm;0.99;1.7;0.71;41.76;40
150503/271274;Pruenka mìkká šíøe 15 mm sport;63.8;70.2;6.4;9.12;10
150503/271784;Pruenka mìkká šíøe 15 mm sport;14.4;17.7;3.3;18.64;20
150504/271274;Pruenka mìkká šíøe 15 mm sport;287.0;315.8;28.8;9.12;10
150504/271784;Pruenka mìkká šíøe 15 mm sport;799.0;878.5;79.5;9.05;10
154523/277977;Párty / karnevalové brıle velké metalické;15.73;26.6;10.87;40.86;40
154523/277981;Párty / karnevalové brıle velké metalické;15.73;26.6;10.87;40.86;40
154524/277977;Párty / karnevalové brıle velké metalické;94.38;103.8;9.42;9.08;10
154524/277981;Párty / karnevalové brıle velké metalické;94.38;103.8;9.42;9.08;10
154525/277977;Párty / karnevalové brıle velké metalické;264.24;290.7;26.46;9.1;10
148377/267238;"Kovovı knoflík srdce velikost 24""; 28""";3.35;5.6;2.25;40.18;40
148377/267239;"Kovovı knoflík srdce velikost 24""; 28""";3.35;5.6;2.25;40.18;40
148377/267240;"Kovovı knoflík srdce velikost 24""; 28""";33.3;56.3;23.0;40.85;40
148377/267241;"Kovovı knoflík srdce velikost 24""; 28""";3.35;5.6;2.25;40.18;40
148378/267238;"Kovovı knoflík srdce velikost 24""; 28""";13.4;22.5;9.1;40.44;40
148378/267239;"Kovovı knoflík srdce velikost 24""; 28""";13.4;22.5;9.1;40.44;40
148378/267240;"Kovovı knoflík srdce velikost 24""; 28""";13.4;22.5;9.1;40.44;40
148378/267241;"Kovovı knoflík srdce velikost 24""; 28""";13.4;22.5;9.1;40.44;40
148379/267238;"Kovovı knoflík srdce velikost 24""; 28""";133.0;146.4;13.4;9.15;10
148379/267239;"Kovovı knoflík srdce velikost 24""; 28""";133.0;146.4;13.4;9.15;10
148379/267240;"Kovovı knoflík srdce velikost 24""; 28""";133.0;146.4;13.4;9.15;10
148379/267241;"Kovovı knoflík srdce velikost 24""; 28""";133.0;146.4;13.4;9.15;10
153228/275566;Dìtské rukavice, zateplené;59.35;72.5;13.15;18.14;20
153228/275567;Dìtské rukavice, zateplené;118.7;158.3;39.6;25.02;25
153228/275568;Dìtské rukavice, zateplené;106.83;130.6;23.77;18.2;20
153228/275569;Dìtské rukavice, zateplené;59.35;72.5;13.15;18.14;20
153229/275566;Dìtské rukavice, zateplené;427.32;470.1;42.78;9.1;10
153229/275567;Dìtské rukavice, zateplené;474.8;575.0;100.2;17.43;15
153229/275568;Dìtské rukavice, zateplené;474.8;575.0;100.2;17.43;15
153229/275569;Dìtské rukavice, zateplené;427.32;470.1;42.78;9.1;10
136118/251194;Karnevalová èelenka - andìl;87.12;107.7;20.58;19.11;20
136119/251194;Karnevalová èelenka - andìl;243.92;301.5;57.58;19.1;20
158340/283145;Sada vyšívání v kuføíku / mouline a pomùcky AIRO;412.61;495.1;82.49;16.66;15
158341/283145;Sada vyšívání v kuføíku / mouline a pomùcky AIRO;660.18;808.7;148.52;18.37;20
150790/271578;Døevìná køídla k vırobì andìlù;36.3;61.4;25.1;40.88;40
150791/271578;Døevìná køídla k vırobì andìlù;72.6;79.9;7.3;9.14;10
150791/271579;Døevìná køídla k vırobì andìlù;72.6;79.9;7.3;9.14;10
150792/271578;Døevìná køídla k vırobì andìlù;127.0;139.8;12.8;9.16;10
150792/271579;Døevìná køídla k vırobì andìlù;127.0;139.8;12.8;9.16;10
124860/236516;Krouek na ubrousek s perlou;63.14;75.5;12.36;16.37;15
124861/236516;Krouek na ubrousek s perlou;120.54;147.4;26.86;18.22;20
149430/268822;Šátek / šála høejivá 70x190 cm;102.25;112.5;10.25;9.11;10
149430/268823;Šátek / šála høejivá 70x190 cm;102.25;112.5;10.25;9.11;10
149430/268824;Šátek / šála høejivá 70x190 cm;102.25;112.5;10.25;9.11;10
149431/268822;Šátek / šála høejivá 70x190 cm;306.75;337.4;30.65;9.08;10
149431/268823;Šátek / šála høejivá 70x190 cm;306.75;337.4;30.65;9.08;10
149431/268824;Šátek / šála høejivá 70x190 cm;306.75;337.4;30.65;9.08;10
153491/275795;Vıztu do šatù O6 mm plastová, dutá;10.16;17.4;7.24;41.61;40
153492/275795;Vıztu do šatù O6 mm plastová, dutá;762.0;947.4;185.4;19.57;20
146737/278747;Penìenka koená;177.87;290.4;112.53;38.75;40
146738/278747;Penìenka koená;686.07;784.1;98.03;12.5;15
148659/267677;Dámská / dívèí sada èepice s bambulí a nákrèník;130.14;159.1;28.96;18.2;20
148659/267678;Dámská / dívèí sada èepice s bambulí a nákrèník;130.14;159.1;28.96;18.2;20
148660/267677;Dámská / dívèí sada èepice s bambulí a nákrèník;260.28;222.7;-37.58;-16.87;-15
148660/267678;Dámská / dívèí sada èepice s bambulí a nákrèník;260.28;222.7;-37.58;-16.87;-15
136163/251313;Sada jutovıch prımkù;26.84;45.4;18.56;40.88;40
136163/251314;Sada jutovıch prımkù;26.84;45.4;18.56;40.88;40
136163/251315;Sada jutovıch prımkù;26.84;45.4;18.56;40.88;40
136163/251316;Sada jutovıch prımkù;26.84;45.4;18.56;40.88;40
136164/251313;Sada jutovıch prımkù;107.36;118.1;10.74;9.09;10
136164/251314;Sada jutovıch prımkù;107.36;118.1;10.74;9.09;10
136164/251315;Sada jutovıch prımkù;107.36;118.1;10.74;9.09;10
136164/251316;Sada jutovıch prımkù;107.36;118.1;10.74;9.09;10
136165/251313;Sada jutovıch prımkù;289.92;318.9;28.98;9.09;10
136165/251314;Sada jutovıch prımkù;289.92;318.9;28.98;9.09;10
136165/251315;Sada jutovıch prımkù;289.92;318.9;28.98;9.09;10
136165/251316;Sada jutovıch prımkù;170.52;187.6;17.08;9.1;10
141570/258108;Bavlnìná látka / plátno áby;92.57;125.0;32.43;25.94;25
140125/256057;Dívèí penìenka srdce s pøesıpacími flitry 10,5x13 cm;35.7;39.3;3.6;9.16;10
140125/256058;Dívèí penìenka srdce s pøesıpacími flitry 10,5x13 cm;35.7;39.3;3.6;9.16;10
140126/256057;Dívèí penìenka srdce s pøesıpacími flitry 10,5x13 cm;141.36;209.5;68.14;32.53;35
140126/256058;Dívèí penìenka srdce s pøesıpacími flitry 10,5x13 cm;141.36;209.5;68.14;32.53;35
149538/268759;Kabelka se spletenım uchem 22x16 cm;271.65;298.8;27.15;9.09;10
149538/268760;Kabelka se spletenım uchem 22x16 cm;54.33;59.8;5.47;9.15;10
149539/268759;Kabelka se spletenım uchem 22x16 cm;162.99;179.3;16.31;9.1;10
149539/268760;Kabelka se spletenım uchem 22x16 cm;162.99;179.3;16.31;9.1;10
143144/280100;Bavlnìná plenkovina / mušelín slon;44.65;54.6;9.95;18.22;20
143144/280101;Bavlnìná plenkovina / mušelín slon;44.65;54.6;9.95;18.22;20
143145/280100;Bavlnìná plenkovina / mušelín slon;446.5;491.1;44.6;9.08;10
